legal_cd,adm_cd,sido_Nm_,sgg_Nm_,dong_Nm_,dong_NmLegal_
1144012300,1114069,서울특별시,마포구,망원1동,망원동
1144012300,1114070,서울특별시,마포구,망원2동,망원동
1144012400,1114071,서울특별시,마포구,연남동,연남동
1144012500,1114072,서울특별시,마포구,성산1동,성산동
1144012500,1114073,서울특별시,마포구,성산2동,성산동
1144012600,1114073,서울특별시,마포구,성산2동,중동
1144012700,1114074,서울특별시,마포구,상암동,상암동
1147000000,11150,서울특별시,양천구,양천구,양천구
1147010200,1115051,서울특별시,양천구,목1동,목동
1147010200,1115052,서울특별시,양천구,목2동,목동
1147010200,1115053,서울특별시,양천구,목3동,목동
1147010200,1115054,서울특별시,양천구,목4동,목동
1147010200,1115071,서울특별시,양천구,목5동,목동
1147010300,1115057,서울특별시,양천구,신월1동,신월동
1147010300,1115058,서울특별시,양천구,신월2동,신월동
1147010300,1115059,서울특별시,양천구,신월3동,신월동
1147010300,1115060,서울특별시,양천구,신월4동,신월동
1147010300,1115061,서울특별시,양천구,신월5동,신월동
1147010300,1115062,서울특별시,양천구,신월6동,신월동
1147010300,1115063,서울특별시,양천구,신월7동,신월동
1147010100,1115064,서울특별시,양천구,신정1동,신정동
1147010100,1115065,서울특별시,양천구,신정2동,신정동
1147010100,1115066,서울특별시,양천구,신정3동,신정동
1147010100,1115072,서울특별시,양천구,신정4동,신정동
1147010100,1115069,서울특별시,양천구,신정6동,신정동
1147010100,1115070,서울특별시,양천구,신정7동,신정동
1150000000,11160,서울특별시,강서구,강서구,강서구
1150010100,1116051,서울특별시,강서구,염창동,염창동
1150010400,1116051,서울특별시,강서구,염창동,가양동
1150010200,1116052,서울특별시,강서구,등촌1동,등촌동
1150010200,1116053,서울특별시,강서구,등촌2동,등촌동
1150010200,1116054,서울특별시,강서구,등촌3동,등촌동
1150010300,1116073,서울특별시,강서구,화곡1동,화곡동
1150010300,1116057,서울특별시,강서구,화곡2동,화곡동
1150010300,1116058,서울특별시,강서구,화곡3동,화곡동
1150010300,1116059,서울특별시,강서구,화곡4동,화곡동
1150010300,1116055,서울특별시,강서구,화곡본동,화곡동
1150010300,1116061,서울특별시,강서구,화곡6동,화곡동
1150010300,1116063,서울특별시,강서구,화곡8동,화곡동
1150010400,1116064,서울특별시,강서구,가양1동,가양동
1150010500,1116064,서울특별시,강서구,가양1동,마곡동
1150010400,1116065,서울특별시,강서구,가양2동,가양동
1150010400,1116066,서울특별시,강서구,가양3동,가양동
1150010500,1116067,서울특별시,강서구,발산1동,마곡동
1150010600,1116067,서울특별시,강서구,발산1동,내발산동
1150010700,1116067,서울특별시,강서구,발산1동,외발산동
1150010300,1116074,서울특별시,강서구,우장산동,화곡동
1150010600,1116074,서울특별시,강서구,우장산동,내발산동
1150010500,1116069,서울특별시,강서구,공항동,마곡동
1150010800,1116069,서울특별시,강서구,공항동,공항동
1150010900,1116069,서울특별시,강서구,공항동,방화동
1150011100,1116069,서울특별시,강서구,공항동,과해동
1150011200,1116069,서울특별시,강서구,공항동,오곡동
1150011300,1116069,서울특별시,강서구,공항동,오쇠동
1150010500,1116070,서울특별시,강서구,방화1동,마곡동
1150010800,1116070,서울특별시,강서구,방화1동,공항동
1150010900,1116070,서울특별시,강서구,방화1동,방화동
1150010900,1116071,서울특별시,강서구,방화2동,방화동
1150011000,1116071,서울특별시,강서구,방화2동,개화동
1150010900,1116072,서울특별시,강서구,방화3동,방화동
1153000000,11170,서울특별시,구로구,구로구,구로구
1153010100,1117051,서울특별시,구로구,신도림동,신도림동
1153010200,1117052,서울특별시,구로구,구로1동,구로동
1153010200,1117071,서울특별시,구로구,구로2동,구로동
1153010200,1117054,서울특별시,구로구,구로3동,구로동
1153010200,1117055,서울특별시,구로구,구로4동,구로동
1153010200,1117056,서울특별시,구로구,구로5동,구로동
1153010300,1117070,서울특별시,구로구,가리봉동,가리봉동
1153010600,1117061,서울특별시,구로구,고척1동,고척동
1153010600,1117062,서울특별시,구로구,고척2동,고척동
1153010700,1117072,서울특별시,구로구,개봉1동,개봉동
1153010700,1117064,서울특별시,구로구,개봉2동,개봉동
1153010700,1117065,서울특별시,구로구,개봉3동,개봉동
1153010800,1117067,서울특별시,구로구,오류1동,오류동
1153010800,1117073,서울특별시,구로구,오류2동,오류동
1153011100,1117073,서울특별시,구로구,오류2동,천왕동
1153011200,1117074,서울특별시,구로구,항동,항동
1153010900,1117069,서울특별시,구로구,수궁동,궁동
1153011000,1117069,서울특별시,구로구,수궁동,온수동
1154500000,11180,서울특별시,금천구,금천구,금천구
1154510100,1118051,서울특별시,금천구,가산동,가산동
1154510200,1118052,서울특별시,금천구,독산1동,독산동
1154510200,1118053,서울특별시,금천구,독산2동,독산동
1154510200,1118054,서울특별시,금천구,독산3동,독산동
1154510200,1118055,서울특별시,금천구,독산4동,독산동
1154510300,1118057,서울특별시,금천구,시흥1동,시흥동
1154510300,1118058,서울특별시,금천구,시흥2동,시흥동
1154510300,1118059,서울특별시,금천구,시흥3동,시흥동
1154510300,1118060,서울특별시,금천구,시흥4동,시흥동
1154510300,1118061,서울특별시,금천구,시흥5동,시흥동
1156000000,11190,서울특별시,영등포구,영등포구,영등포구
1156010100,1119073,서울특별시,영등포구,영등포본동,영등포동
1156013200,1119073,서울특별시,영등포구,영등포본동,신길동
1156010100,1119074,서울특별시,영등포구,영등포동,영등포동
1156010200,1119074,서울특별시,영등포구,영등포동,영등포동1가
1156010300,1119074,서울특별시,영등포구,영등포동,영등포동2가
1156010400,1119074,서울특별시,영등포구,영등포동,영등포동3가
1156010500,1119074,서울특별시,영등포구,영등포동,영등포동4가
1156010600,1119074,서울특별시,영등포구,영등포동,영등포동5가
1156010700,1119074,서울특별시,영등포구,영등포동,영등포동6가
1156010800,1119074,서울특별시,영등포구,영등포동,영등포동7가
1156010900,1119074,서울특별시,영등포구,영등포동,영등포동8가
1156011000,1119054,서울특별시,영등포구,여의동,여의도동
1156011100,1119055,서울특별시,영등포구,당산1동,당산동1가
1156011200,1119055,서울특별시,영등포구,당산1동,당산동2가
1156011300,1119055,서울특별시,영등포구,당산1동,당산동3가
1156011400,1119056,서울특별시,영등포구,당산2동,당산동4가
1156011500,1119056,서울특별시,영등포구,당산2동,당산동5가
1156011600,1119056,서울특별시,영등포구,당산2동,당산동6가
1156011700,1119056,서울특별시,영등포구,당산2동,당산동
1156011800,1119075,서울특별시,영등포구,도림동,도림동
1156011900,1119076,서울특별시,영등포구,문래동,문래동1가
1156012000,1119076,서울특별시,영등포구,문래동,문래동2가
1156012100,1119076,서울특별시,영등포구,문래동,문래동3가
1156012200,1119076,서울특별시,영등포구,문래동,문래동4가
1156012300,1119076,서울특별시,영등포구,문래동,문래동5가
1156012400,1119076,서울특별시,영등포구,문래동,문래동6가
1156012500,1119061,서울특별시,영등포구,양평1동,양평동1가
1156012600,1119061,서울특별시,영등포구,양평1동,양평동2가
1156012700,1119061,서울특별시,영등포구,양평1동,양평동3가
1156012700,1119062,서울특별시,영등포구,양평2동,양평동3가
1156012800,1119062,서울특별시,영등포구,양평2동,양평동4가
1156012900,1119062,서울특별시,영등포구,양평2동,양평동5가
1156013000,1119062,서울특별시,영등포구,양평2동,양평동6가
1156013100,1119062,서울특별시,영등포구,양평2동,양화동
1156013400,1119062,서울특별시,영등포구,양평2동,양평동
1156013200,1119063,서울특별시,영등포구,신길1동,신길동
1156013200,1119065,서울특별시,영등포구,신길3동,신길동
1156013200,1119066,서울특별시,영등포구,신길4동,신길동
1156013200,1119067,서울특별시,영등포구,신길5동,신길동
1156013300,1119067,서울특별시,영등포구,신길5동,대림동
1156013200,1119068,서울특별시,영등포구,신길6동,신길동
1156013200,1119069,서울특별시,영등포구,신길7동,신길동
1156013300,1119070,서울특별시,영등포구,대림1동,대림동
1156013300,1119071,서울특별시,영등포구,대림2동,대림동
1156013300,1119072,서울특별시,영등포구,대림3동,대림동
1159000000,11200,서울특별시,동작구,동작구,동작구
1159010100,1120072,서울특별시,동작구,노량진1동,노량진동
1159010400,1120072,서울특별시,동작구,노량진1동,본동
1159010100,1120052,서울특별시,동작구,노량진2동,노량진동
1159010200,1120053,서울특별시,동작구,상도1동,상도동
1159010300,1120053,서울특별시,동작구,상도1동,상도1동
1159010200,1120054,서울특별시,동작구,상도2동,상도동
1159010200,1120055,서울특별시,동작구,상도3동,상도동
1159010200,1120056,서울특별시,동작구,상도4동,상도동
1159010500,1120071,서울특별시,동작구,흑석동,흑석동
1159010700,1120063,서울특별시,동작구,사당1동,사당동
1159010600,1120073,서울특별시,동작구,사당2동,동작동
1159010700,1120073,서울특별시,동작구,사당2동,사당동
1159010700,1120065,서울특별시,동작구,사당3동,사당동
1159010700,1120066,서울특별시,동작구,사당4동,사당동
1159010700,1120067,서울특별시,동작구,사당5동,사당동
1159010800,1120068,서울특별시,동작구,대방동,대방동
1159010900,1120069,서울특별시,동작구,신대방1동,신대방동
1159010900,1120070,서울특별시,동작구,신대방2동,신대방동
1162000000,11210,서울특별시,관악구,관악구,관악구
1162010100,1121052,서울특별시,관악구,보라매동,봉천동
1162010100,1121054,서울특별시,관악구,청림동,봉천동
1162010100,1121079,서울특별시,관악구,성현동,봉천동
1162010100,1121057,서울특별시,관악구,행운동,봉천동
1162010100,1121058,서울특별시,관악구,낙성대동,봉천동
1162010100,1121080,서울특별시,관악구,청룡동,봉천동
1162010100,1121078,서울특별시,관악구,은천동,봉천동
1162010100,1121061,서울특별시,관악구,중앙동,봉천동
1162010100,1121062,서울특별시,관악구,인헌동,봉천동
1162010300,1121063,서울특별시,관악구,남현동,남현동
1162010200,1121064,서울특별시,관악구,서원동,신림동
1162010200,1121065,서울특별시,관악구,신원동,신림동
1162010200,1121066,서울특별시,관악구,서림동,신림동
1162010200,1121068,서울특별시,관악구,신사동,신림동
1162010200,1121069,서울특별시,관악구,신림동,신림동
1162010200,1121071,서울특별시,관악구,난향동,신림동
1162010200,1121072,서울특별시,관악구,조원동,신림동
1162010200,1121073,서울특별시,관악구,대학동,신림동
1162010200,1121082,서울특별시,관악구,삼성동,신림동
1162010200,1121083,서울특별시,관악구,미성동,신림동
1162010200,1121081,서울특별시,관악구,난곡동,신림동
